A,B,C
2.3249480771419786,55.812141980627146,19.874665880869713
2.3504722082479126,56.13328696665205,5.136834275800139
2.38318089513225,61.327584911380065,16.538587893532185
2.4099333302652006,61.50855599325061,7.973614240148665
2.4174341706108473,66.32831649504237,19.616727377693984
2.4347155337104067,61.81791994603142,10.906811405523264
2.4525512997579404,68.41497803659438,22.55173705967692
2.461982918628404,70.59167497523754,5.8604579572987126
2.560824492809629,69.79702544881124,11.347240683162937
2.5629266485803956,72.47520694887467,20.974125968948897
2.5795500860246925,69.50528229298159,11.595902730502338
2.590594067972746,73.10478861556773,11.506239640044244
2.594353440541365,76.00295703117484,20.30856372316662
2.634075993727211,76.63572417259522,23.81620923661733
2.6454090554895613,70.21483376276022,23.35602841076254
2.6463999858012413,74.41911088926491,12.760530117802759
2.679891594665823,81.138686049554,22.882812009340984
2.6818007235178207,76.83980078612522,12.01075525843828
2.6897384844583696,77.19416867215521,19.821876642954564
2.736643577018941,79.32496336932046,26.42125215573133
2.7454950391508772,83.52811709418827,25.010298738341856
2.7929611575026145,85.4699858293108,20.153997993531533
2.7961202314806064,84.17134878456434,21.67706695954899
2.7990469437279533,83.34893472463577,22.055448726110264
2.8309853816062382,88.72357473234374,19.303946455580597
2.864040861766405,85.63867432815508,22.734784295682488
2.866827012494811,85.28877226179988,15.258756067069623
2.878544243039846,92.66777842659334,22.237536435355693
2.88580297806171,88.84220953476714,13.043792156615819
2.890498780396894,86.99865143832135,25.69703795578041
2.899536572949052,90.1407681725068,15.4655723368658
2.9019004008720826,84.93327355395722,8.990740626475581
2.9575305023436247,95.73289128226727,17.372412940736943
2.9762486186869994,92.97031606553597,19.00890857520467
3.011776770928133,94.13750969694365,10.466847455869324
3.050618579031158,101.31765968958506,27.849194776502124
3.058717309830957,96.76631505373942,8.671655139366187
3.0767963178495163,96.76149186784903,18.806790897505994
3.0830211274396477,101.00023989449949,16.986340450504557
3.163944248378515,105.75461761448749,15.650848353786737
3.175321549352091,104.02339613402548,15.97639299387104
3.2145447155084197,105.27440408203168,21.692650459524693
3.234068293924971,106.912689454678,23.365636181622044
3.272906158491434,110.24212102719792,10.495421948477734
3.287260646540769,115.75655425088979,26.471026956000863
3.299548152741326,118.0437207544329,12.86656504222043
3.3406210786694643,118.55631978531716,16.981092007506497
3.3650470697849775,113.41678713220747,18.880115428383053
3.3916960308488884,116.49353642299573,30.31430320076555
3.403337328152439,116.34809272020343,22.00130328916731
3.429478216857839,122.24683668015203,14.593651134535154
3.436412391423275,120.4939605904392,15.037796813400174
3.463358861386917,129.56485457452797,20.719046449825665
3.471534758998148,120.92128636584475,12.005465753458108
3.495064875756565,122.27555472928977,12.008390592787325
3.5015083436554137,130.13707291859913,23.09540877794698
3.5040400069764175,123.72237134332146,20.268654564901833
3.522294951645467,130.20832425619525,14.773880274616241
3.5611497675778727,127.24572913487478,18.75251056598532
3.5676780426734647,131.13155505516573,23.613288551096154
3.596369629300363,133.50241973549393,27.955382874007704
3.603925950338419,135.88645401497823,17.99471821839179
3.6505765816709,137.84408538397398,20.835450332137285
3.657064997881835,141.2827743596819,21.473394472430094
3.673003793469406,138.4968582955061,18.75436210998223
3.6945958176086355,144.5189615466472,29.752809644724287
3.698954065240639,138.3280294179748,18.00611829639854
3.7078649492783224,139.61597963217773,19.75577055717228
3.709462273860881,142.15499808653337,30.93295054986261
3.71840001190947,145.94645666078128,16.174231647719555
3.721811628905721,146.6413310570507,23.780401894377658
3.7431508414505252,145.07965571301784,29.7434133757166
3.7540150011523785,146.48812761218187,20.21430734076994
3.7889979442937385,149.15134078801069,17.609459162536353
3.837614907670438,155.4337864180029,31.761205316560456
3.8754001886806453,152.6436020859901,19.28607431714956
3.9456980700565705,156.0586290202537,20.463649263113858
3.964309679053742,165.47555942487136,18.19465013612131
3.9783188032719154,160.64916138389907,21.12759141078863
3.9879623994848377,164.2415924922551,31.048328423743797
4.032668137424248,167.49326900680552,25.730657313362535
4.07135512615394,172.76279829035497,32.05793257655198
4.073843915165102,167.6478907280982,30.367471965671147
4.074449274301294,174.39324686636928,27.562174498895995
4.0810447289299,170.70575205501302,27.535844092649775
4.081959810430481,175.08151362231257,31.91756904942519
4.12656472295636,172.84809780601702,31.35610579661535
4.127369131473343,177.57020498822612,25.621863600038026
4.129938440735646,172.56868382078488,34.18251392145308
4.201629703592179,183.38086893194568,37.61769742546562
4.217111973939557,183.63330382451593,37.243844760437526
4.21863888719665,182.81470556190112,30.131993386229297
4.257740473938717,186.765807551926,32.14103033208004
4.289414734657587,188.70595902634824,35.590221301199136
4.290005907349387,185.72461577491703,34.7320144501305
4.303161754058081,191.33316906974352,29.48220952330039
4.32798544214943,194.0242051619401,23.86309247873164
4.341729916081748,189.95737137455083,24.341378202737445
4.3693842968077865,198.33424535986455,33.480255904925855
4.370203708122254,195.61589450385918,38.22962237422307
4.3788175585011215,193.51862564254725,20.909991409880785
4.415632230631546,196.18373178899904,37.12027687255386
4.432968420795268,205.20473307306366,26.183331555333123
4.455049012280506,204.5118511927694,34.21108954486016
4.469200486035469,204.05587404578458,37.199839085370925
4.476517543233788,205.23613272482922,37.244460819176716
4.485575563423781,204.34662381176022,40.28407382228809
4.498667711082208,206.26168406529501,35.95660710706724
4.500732108107956,208.09345005857148,34.9913611473282
4.503561720400296,203.47818384987085,36.00876705591969
4.5388379041646445,211.5486854326386,27.7378088462172
4.572196719663285,217.8144445843297,42.772169105507146
4.578885341773854,212.21539061310955,28.276991427918038
4.597094731709817,215.76882805794426,41.716355945407884
4.600743293935655,216.8432921355789,41.60536609457783
4.655742929351288,218.97379387850134,38.49600222366629
4.657599921103942,217.1931104348679,28.97259715982606
4.665645345578503,218.3455381217646,41.169551124960336
4.721150644330686,229.49618314958013,31.95207781888787
4.7252391670158564,224.6423349830408,38.84532560602463
4.726671774190868,223.85613916561846,39.59179989437721
4.748452862752436,233.65099015992612,31.81050710624435
4.756983864388663,232.22645451624624,33.871676275076254
4.769934329516715,232.6406998828747,41.435282313075206
4.780489744765112,233.8348869314309,36.93930622655729
4.802471188298237,236.7509688423726,43.85142547076909
4.81329083264597,240.17034355343833,28.28057176514295
4.819167445135285,240.17837652967754,42.762749593448454
4.8506595510685315,240.7662400501584,34.849611088727016
4.907978921686583,247.62667659953655,32.17017490900932
4.927814996738328,247.8536743489195,42.845513014196115
4.949765874512911,251.81382806313653,49.566035622172976
4.969722183117206,256.96683929149634,32.04593761197449
5.002718404793677,259.95969728541615,37.52882774795385
5.023997950781495,254.19800348163963,48.9209335147317
5.0256020008168525,255.92557941353252,32.995987860882025
5.048140647177334,263.98626087840273,40.90724074960466
5.053031495038672,256.9482626588911,37.11601801690698
5.068479854951521,258.81903560787663,40.1363619394664
5.070929888022487,257.594890881815,53.080116267782245
5.083830423136869,264.02190728360694,47.616282320133955
5.100498916641595,263.0546257102419,52.872009055856964
5.110788087676982,268.9456773514057,49.79310393999427
5.118199611569637,264.5851463910394,36.29474530022948
5.128007472976405,272.74754149747065,52.494462336855904
5.17034985102678,276.5751105181941,45.83156866480231
5.192852472601409,272.3604745812385,55.68574543964118
5.204508803747777,280.73759667238005,52.90671860100274
5.224172221371873,279.41859961339566,52.04243244325445
5.239809237691678,275.0762251504815,47.53397244152825
5.298271535956566,288.49879997103426,52.46913942972239
5.311545887426247,285.70072225288936,41.00809241639708
5.313784877049011,288.1055936263237,52.87573267990902
5.319346100033578,288.5393344896332,55.713309019668195
5.347372996130896,293.4918959525569,42.223862604608144
5.349748259514265,286.7980079228274,52.188705808940384
5.379450067447832,291.6092831481627,60.64835910684462
5.389118117752188,296.01168347147075,53.80981899047072
5.392819013949138,299.7129995326048,49.93363987167904
5.398649385455942,294.0905796403861,54.56723207859054
5.401706647975187,297.6387919835727,53.891500409466246
5.404690168677947,301.66049664565793,47.93976914868465
5.485393830582447,301.83965577284624,58.02452786177996
5.545674824864185,308.95386197786,56.54021599328459
5.568010705673298,320.0097545010103,65.56108216397632
5.601992198401175,316.1708905784368,66.09823524381113
5.60272646996694,321.4116984580561,60.22228045244769
5.691845644088894,329.4013408939921,69.86437332005792
5.734558172415732,336.4858005604814,57.65978086345028
5.765657018474316,341.8659403791753,73.42433022034676
5.771525416909996,333.926308271757,69.17420268512409
5.7825080085633775,342.326648314259,66.78486764731842
5.783875965826256,341.14220792726513,74.7592652244038
5.811458180458015,345.03126501995996,58.81420489000411
5.843304286165917,348.4953083695444,64.93993248583446
5.881968099858951,350.3677405801924,63.86806824802913
5.909600192654895,355.13454151356166,63.75544624262845
5.912393357359639,352.27761435173136,72.17383258105232
5.92637293106331,354.36696494471937,67.31264756301084
5.9290531144836365,356.7434298232885,80.79906946511875
5.93293904524597,355.2350829010885,67.67080097615903
5.9420678448568784,353.89155686297414,68.51695445562291
6.000806164241564,367.48670307900454,77.31809196008669
6.028069559434436,371.10562173217363,75.35395541867504
6.0443246727301005,370.3994509711697,78.70134768749276
6.086875210889379,380.1267407313378,87.5588232560425
6.11516683650363,381.88924640877593,79.17477502716827
6.151096411921681,387.5533012033915,81.3463410286626
6.153434194375612,381.11532164224224,91.13969883689678
6.157215961338608,386.57439933649863,77.38624289772875
6.200576397962686,386.11091910868817,93.21474224557471
6.20696884014735,393.1656509652084,75.10168719677155
6.21401264074736,388.5328361429017,76.00829470843634
6.245812097757285,394.8066064791683,79.47102517262297
6.362072031557632,406.99776807957,87.99611629215694
6.403301955294079,414.31869523824736,89.28252043997475
6.443508394844942,415.4585130177288,96.80754857965778
6.482761108645608,425.8090275106485,105.05812263000388
6.525246638652687,431.82002367169684,108.70336188720916
6.543924414973167,433.70427385659934,95.03316562383083
6.558743628301417,438.49153907468406,94.42075611753103
6.566809604320506,434.67547287700734,112.75373331391003
6.614441476522374,445.09500468554904,103.95791626121724
6.649118071271988,448.7237516914073,117.56848856990422
6.651225040915595,447.3369510069054,115.29826308979705
6.653634418226057,443.90131149384604,111.95640653413737
6.691478561540442,451.94392166353595,107.62641173418142
6.69515269047778,451.3953103870848,107.77857969710561
6.706836793709633,457.79988232351513,113.64377428773892
6.708386712233439,451.80963711090226,115.3388230394093
6.731559339528354,455.8950223252316,107.01436453114525
6.74853273156181,459.6443259725403,124.79331091619628
6.783394345987984,465.94298079905747,116.92664979403807
6.784791739806445,469.9009352046604,119.32355743313147
6.828500853238583,475.6438186259499,126.98070504873002
6.843903817541616,474.65620176714833,133.59094258658678
6.846272198522406,469.68646601978384,125.51511881216683
6.862279918678834,478.776591985876,123.01528532549574
6.905535854841763,485.05492369245746,132.51919547988004
6.9125247095685385,486.17688469363134,135.47398835287402
6.926976167769397,487.09316462678635,130.07325034332743
6.973741940643797,491.73698587409103,127.50224571958267
6.979901313617281,495.0079432040177,145.7177546395444
6.984144048105257,493.27943879394076,129.82323908389554
6.993908195171973,489.8953962621965,144.40817198776392
6.998930876803068,496.4120580405895,147.49477707541521
7.001193713306702,494.606167475211,128.53593943431014
7.005866576099765,496.5934719338674,134.9114834248183
7.014052575875996,494.6169206684638,142.1648485456501
7.017901839226802,499.1015820662105,138.52976173119285
7.064890814056647,505.56658720235055,135.41308385367356
7.131668997412649,517.3692738866085,157.20892668606004
7.2312405511196856,525.5444482657991,155.72350641974037
7.248658612597168,532.6956949740066,166.09504734806583
7.272149787692804,532.8547714056389,168.0074198585947
7.284085432763593,534.3847799310852,172.5057733260581
7.297730959321061,540.5540338840428,176.13983265855686
7.331136425406103,547.3296214163977,177.4591402491252
7.340593030072101,546.7910381778024,179.90304817518302
7.351485004733155,550.2259750154564,178.73283709684517
7.3568253517417235,546.2244580943753,169.26484593606742
7.361528228095385,551.63070777088,179.85470245376806
7.368753523318649,552.8629212077894,167.98356134154366
7.381150185885214,551.3301514604515,182.09412111725618
7.403101814336482,554.9742347281715,177.54095684851453
7.40361187016135,555.2665811709061,176.19080850676016
7.425551751571665,558.2793234362169,191.60616188054598
7.48074645206393,564.3810626655599,192.86902949934958
7.495135635858886,563.0652575556728,196.4184284634203
7.500831305802343,564.8389425829032,191.96781608460248
7.511386653453941,573.5741856028947,193.38929481743926
7.526352695146118,567.1363877299178,202.23514383673597
7.532355749788336,571.4861372833237,188.17598629769986
7.541339340360874,570.1755790012876,199.53682166318774
7.545015660795364,571.4408892982526,189.57652388084105
7.608649068841454,586.5681221934328,210.592463318475
7.615853075761124,586.875296394137,197.52947793697842
7.646529917987569,591.4579489939983,202.40595154875635
7.656543448265226,592.0111677062728,205.4847356300097
7.68556369079631,592.0294669647321,217.40578062739115
7.691687819735652,597.2314436143889,212.8282087400219
7.704787729988119,595.9465931090529,226.85574588755586
7.707234843790674,598.834943636722,216.62623063878584
7.712199890707318,598.7705687404905,222.92061401230643
7.728530378178467,598.5348147530108,220.84687328740247
7.734090312687195,604.9576732725457,231.13383879701755
7.737422277751088,599.6173245464873,227.16423739283255
7.76219924889673,607.5714561142785,232.9713827375806
7.777669506420911,607.585320852978,234.73977458448383
7.797796209308298,612.8687405440913,224.16701128593868
7.810760561799025,612.0026394889761,228.58047605532528
7.8546723598568455,620.5765422868616,232.23291180910766
7.86209913431556,625.0477050979355,252.33076011487216
7.895611977245688,629.2460733597062,254.65017115114043
7.90116109176468,627.9669825132163,241.12023962495905
7.966015243268524,641.052431762583,259.0757161814169
7.9792834500417,646.6150263361766,269.86082279539846
7.980454277377938,646.2402916170456,257.9335013405959
7.998114315330675,641.0133791064483,264.529110762783
8.069494158758078,659.5640092865351,273.5001038816823
8.083641011973281,661.1674970923963,290.4045887138223
8.106423948125617,657.7267200462869,279.1045233497861
8.13263936395239,666.4149886699375,297.3310267044457
8.132885349586141,669.3984664437246,291.6188853174585
8.159540196939355,674.0176679204719,303.66547789760153
8.164379669002953,671.6882296781006,293.0017960762848
8.167329422509605,671.6457254016581,306.27420244808775
8.169526191163795,672.0768651683086,289.2256726789804
8.229542052975331,685.1797556539354,311.14754650368513
8.236744219955558,687.9307181557751,316.17222448732537
8.26905789468278,691.7218813307907,309.3548049631769
8.27537476191657,692.9351099308017,316.06702911790507
8.278409306310685,692.0515965356277,323.17413835348316
8.303968870979517,696.697687740975,318.32049804627053
8.310136368705864,694.204865798598,321.2374287865653
8.32136806297237,700.816346789439,338.9534741938975
8.322609042938783,699.589947008963,325.2705667599769
8.32319034793867,695.4044482419284,334.95003329462884
8.340386144440409,698.4163093262963,339.02626404001757
8.34378009002969,705.5552198522746,333.8246555605235
8.433669212954737,720.3351244449852,364.80767263348184
8.449906436311391,720.1488445843413,352.9152594591737
8.463699510629798,719.3879658046843,366.68506088002937
8.475348696398571,728.047571374482,357.03985515316475
8.491233494403396,729.0801050388201,368.8285760907642
8.50890112798086,732.7101515352127,366.12829738213117
8.51788570020148,728.6592821338556,371.33843192062193
8.528369075402523,728.0475890824856,376.7371640249211
8.539264501691004,735.1563129747166,391.51170911488884
8.545508243749936,738.5170962958689,382.58761978029804
8.557023745184862,738.9557143304653,379.92861098950107
8.594008079970518,741.4377454650504,391.3184494944682
8.5979898111823,746.2714849917414,400.8562391213822
8.600309338905172,747.3287284362249,392.6789613013263
8.63507138108098,747.110667688291,413.84072701201285
8.653026509785732,751.0218560841033,416.09462717061365
8.6764048024059,756.674712795899,422.148960487045
8.721780170612197,765.326393258681,441.6409052420996
8.723280461444997,765.8389688970266,436.91223499305875
8.751932575999936,770.393376424902,433.4119332897902
8.78282064012401,775.4483052227383,449.2867651036152
8.785085278225294,778.5893590084058,448.6041655295218
8.787335406506923,778.9947794866309,458.6193790412162
8.792411173554003,778.0177914724312,443.8575693859141
8.800052966886746,781.0288428266897,457.25838329154953
8.835867421169008,790.4783925630761,460.50044947737825
8.86022491783351,791.092315327519,482.6003284793303
8.860478371088167,789.8404862703642,472.4656346876014
8.871402911705532,796.6634684059482,487.89613563056673
8.872097986191767,793.8473540836351,470.2133884051427
8.885561524847116,799.4494074566165,486.23385846163166
8.916805634270355,803.3030562037095,502.89150036089916
8.924043343302483,800.6145055005908,500.73075602006463
8.93417075231914,806.0935083199163,500.2692499430825
8.938161693493424,806.2141265019927,497.4674933768067
8.956766093721399,804.4531053627054,511.68866332692824
9.01298033032933,815.6732625164227,516.7507413241841
9.024600742383418,820.045388088171,535.5556991963228
9.060981853763936,825.9086473546565,535.3526371195104
9.075147313714767,824.6215761698272,553.0820562061862
9.083707560954563,833.9800197898109,560.8726913072062
9.104305357571782,836.8654162467735,552.5500774578023
9.107552497392206,838.1663367665941,570.0500976470928
9.109352114475653,833.7176561249378,569.3380853468099
9.111225285420067,831.8886346739373,569.329085967386
9.11555209698102,831.0635504559497,558.5221085931005
9.135475059823325,837.8791461862191,573.884746972707
9.188957024940432,849.3447734337461,597.8001969638415
9.1999158706277,846.7990629557821,602.4475433666486
9.257618508251811,863.3393276422038,625.8730552325887
9.284684640977105,868.5185041504252,632.5152248401249
9.296908039002675,864.9309867922123,645.9773057472672
9.333391003235395,879.5887972735304,654.4170991211465
9.34390967559833,874.933958552052,661.9878959937108
9.358432791498707,882.7352537486337,672.1416818998417
9.362437818390234,883.5671819604695,667.2275476266001
9.397323824652581,888.167144601547,691.296938834074
9.412278578570678,891.8002896757184,688.714160860858
9.4649663395947,897.588478560158,711.8566129698141
9.536944728849198,915.0071953310573,755.197088936187
9.55464120999477,918.5710086601791,766.9440216647874
9.570631625787966,919.303909878886,779.3613319940425
9.593075836280663,926.7478165481485,773.4083837090204
9.609419552829323,930.6392634977311,794.5424973533544
9.626766255187194,926.7727626856399,798.3243326798492
9.652900328840445,940.2186115180768,818.5277971352132
9.680595968228644,946.4745660481168,821.5324573593721
9.727036403177468,950.5050939757919,865.1006027020536
9.741873086226752,952.5533422038505,872.6765651682865
9.742628257594205,950.7105183092951,864.3954800224092
9.753691067968282,957.3225128301191,879.9642044405826
9.794254084873224,961.071008869327,903.1491788010559
9.805209831422085,964.7051797840669,900.1938207444622
9.822544275732263,964.957859697512,918.4469114018244
9.823961922797674,974.8106792338878,910.9794542864609
9.825194520904304,974.7908974028638,915.2878375892303
9.826212252081199,972.4960282607262,920.0577295581472
9.849344506391018,978.2807638250831,924.2051756992976
9.856881158642594,976.6826130635003,927.6220410210896
9.85839756617946,979.3574981129141,936.6449794536873
9.872194118073448,980.5457520475137,953.0170391679071
9.972312148992948,1000.4840907762012,1014.6519730149736
9.987675380852982,1003.0943562618645,1019.1311155853316
10.024939533932372,1014.0145370166512,1051.8296492213046
10.041765520706988,1016.2394345943268,1059.2849741400896
10.043275542277147,1011.6906752654701,1071.8838221655103
10.058960000347962,1018.3354753279491,1067.928418176847
10.065613843560708,1014.3380703647717,1075.5430454097602
10.078689688198919,1020.7494784474126,1092.070871879927
10.10083278171605,1030.1233311881538,1109.5504517360857
10.130552176320645,1027.9955639872876,1125.3035153086337
10.178672000214418,1039.224112709503,1170.3381217099904
10.197104294158663,1042.8690167755751,1187.8918570212822
10.20895262337616,1048.4686477051305,1183.616658666224
10.230482493276954,1055.1630570936147,1220.4635326167163
10.238341862114364,1050.6910705193166,1223.8257323133191
10.238999875494814,1051.7907538728437,1224.9581661828304
10.242191464572397,1056.5807027405467,1216.9127314364591
10.251684985811629,1053.2498461508644,1235.9537508067763
10.265866249278254,1057.5497196746858,1241.5200725343482
10.283453089101426,1062.8020426890193,1264.3887627427218
10.289364629358195,1060.7021454789135,1259.1707286152975
10.322027982795724,1068.8042848811156,1292.151227517683
10.322781265797559,1067.614917564435,1287.4003414915153
10.36795139261567,1077.6782012409485,1323.6040519529201
10.404371608387784,1086.8364443384853,1367.2854321736115
10.422426562190948,1090.446379139793,1380.357303792059
10.451742208133014,1092.7208534390381,1403.0542465038245
10.452960888260925,1094.2134673663088,1417.8512255284427
10.456084053146114,1098.8810245813834,1422.817524246218
10.457222425281484,1103.0908492129117,1415.5346657396262
10.477304260336023,1102.981328584725,1426.5929243482854
10.491425735156717,1108.111070356651,1454.50979447669
10.495216333972582,1101.632046660848,1452.3558123152213
10.5148021142846,1110.7252666114246,1468.34352879951
10.538862581863102,1111.4713510861136,1493.8924007229025
10.573886873957054,1123.9704104382254,1538.7647382720227
10.643846957151496,1138.7473189546697,1606.456346375375
10.665513992651519,1146.89273107943,1634.375180955811
10.714102269318195,1152.40582523502,1680.7282157083391
10.730671938290993,1155.2598265628737,1707.2896071451064
10.755814985197656,1163.9860458381977,1746.18361940851
10.765305490155415,1160.5870146476966,1757.2452096928782
10.790058958797214,1169.9744640160234,1776.730522957075
10.808643252561813,1168.4292884667716,1800.0528639615104
10.839515213606683,1182.351036626807,1851.9496255349775
10.843450183634927,1178.3499671128632,1847.0515630189311
10.843570862498208,1179.544495202664,1847.7632847045131
10.875221651901182,1184.7652750496788,1888.4987704116543
10.896547428598822,1188.0622282932732,1912.2625520844051
10.904837035536715,1190.0794997392386,1926.6177172989317
10.909965655067635,1192.6114105128088,1928.9104857358614
10.913178313632644,1198.407531200154,1946.9815203199923
10.916167810447558,1200.9897959688467,1952.2033769282716
10.916366503551414,1201.1990305028175,1948.4717611270803
10.94067013996343,1200.6849622652653,1976.9387012849102
11.014303659406657,1213.358319909369,2068.7732520528575
11.014415949967812,1217.557742300943,2071.3602248836614
11.051781467451647,1223.499224231605,2124.9979837469605
11.06820326861277,1228.2325693905636,2160.9749086405905
11.076077920770102,1235.490725985877,2175.5221700818115
11.084221499655362,1229.2112693502763,2181.852802971794
11.109790902567461,1238.0831564982418,2214.2961530576813
11.117007016632037,1244.718104678629,2223.1424683140967
11.163493045571096,1251.6623932732846,2304.5990007159317
11.164209390617527,1247.7479493527721,2306.1688799286035
11.1913213198957,1255.0238817066722,2348.0254648662867
11.215775141436232,1264.3033848556154,2378.504008708541
11.254985733479508,1271.3186679968496,2448.5872405337473
11.271612069787322,1278.539485506432,2487.702398550768
11.277278238045357,1280.3071812940163,2498.95505660707
11.317307843068496,1286.8649495312832,2558.6670119189876
11.339780220991855,1286.6930956577953,2610.5877101816254
11.373321600920443,1298.286486757053,2670.921759211687
11.378884155110498,1300.7146052424164,2665.7858199031434
11.382132290784252,1299.4412582263772,2680.814971712175
11.409178414881541,1310.0129039320632,2734.8611563236354
11.411080507084016,1302.8272903462878,2725.0164292829104
11.415990324233327,1306.3036043876994,2742.7979431157964
11.429080499467489,1309.7822619110266,2774.856295496751
11.47005382804797,1319.2553602517248,2838.5540201464314
11.53324330794845,1333.7640807071782,2966.8047557370487
11.551679285680983,1336.9575648175557,3019.5470548494195
11.614441507373577,1353.3787328916565,3140.1007776872157
11.623477899557965,1353.6848336887283,3171.5157762154363
11.642347111581206,1359.06521548776,3203.3862236925065
11.652600111342036,1362.282377021579,3222.1597693576714
11.670566524568697,1367.7940983111878,3264.3386525784294
11.680852365282137,1366.6547485990461,3299.508128969272
11.689215416561378,1374.3059799574496,3321.384589011681
11.693218641702515,1370.3889153426483,3318.201256768968
11.697880072993662,1375.864079136152,3330.90632406382
11.69958135895915,1370.6719427259836,3336.513230964636
11.701300926289269,1371.168539383871,3335.4345720669353
11.722512086800212,1375.6502939827924,3394.2316332492946
11.73718942826692,1384.816471776102,3416.26464601167
11.737650537456208,1380.5310408911805,3417.61815363357
11.744505612843813,1380.321887599031,3439.3539446583595
11.75519851613856,1387.2783265074645,3463.0987012284622
11.779305604251194,1393.3164712043,3519.2425036293557
11.791357739745527,1396.9430954927636,3550.006237977901
11.835174420488226,1402.4561261818926,3658.814784693832
11.836701270681056,1404.9034849557552,3666.8793316618494
11.847588092797064,1409.111963905216,3694.313443607113
11.872656520834932,1415.8587375289035,3759.76974561876
11.880277344292915,1420.4579684252117,3789.5219320780047
11.895544992516863,1418.0189420851802,3815.723439774788
11.928848842703418,1430.1240073289282,3914.2786169360966
11.93393089454001,1430.0699706351136,3931.360888365951
11.961698282880633,1434.976316501998,4008.569985806369
12.026950631224993,1454.0742679004052,4183.178791245748
12.042141315084091,1454.7907665058667,4232.1386252565435
12.06704468814857,1462.9656875760143,4299.435180047276
12.100473471361976,1466.4642296581915,4408.3613806984185
12.124533150887586,1476.1773053344368,4467.184994110076
12.136860657732418,1480.0474034270692,4514.076149255788
12.137087163814506,1482.8066745284161,4519.0505065935695
12.162988104941997,1480.6200141460806,4590.5431304441545
12.188020152168086,1491.093552579525,4678.805027906164
12.214170277099548,1494.221237430152,4761.380443475077
12.215048949271758,1497.7739339760788,4765.306434802337
12.217475368511383,1493.2902314973217,4768.720245823527
12.218323177154728,1494.0569271937454,4780.898140622533
12.227869351241672,1500.6738051459356,4800.969531833998
12.23896086359462,1499.9247651991814,4837.398403382948
12.31388158868837,1525.163126662226,5110.231954759008
